dt,power_mw,GHI,Clearsky GHI,DHI,DNI,Temperature,Relative Humidity,Solar Zenith Angle,Cloud Type,Wind Speed,da_power_mw,ha4_power_mw,hour,month,is_daytime,clearsky_ratio
2006-01-05 07:00:00,0.0,0,0,0,0,7.1000000000000005,60.67,92.5,1,1.2000000000000002,10.5,10.5,7,1,0,0.0
2006-01-05 07:30:00,5.3500000000000005,34,34,20,270,8.700000000000001,54.43,87.01,1,1.1,24.45,24.45,7,1,1,1.0
2006-01-05 08:00:00,27.366666666666664,108,108,38,514,10.2,62.53,82.11,0,1.0,38.4,38.4,8,1,1,1.0
2006-01-05 08:30:00,43.31666666666666,155,192,112,196,12.0,55.51,77.43,7,0.9,49.349999999999994,43.0,8,1,1,0.8072916666666666
2006-01-05 09:00:00,55.26666666666667,274,274,58,743,13.7,65.01,73.10000000000001,1,0.8,60.3,47.6,9,1,1,1.0
2006-01-05 09:30:00,62.81666666666666,350,350,65,803,15.1,59.34,69.21000000000001,0,0.8,65.65,60.25,9,1,1,1.0
2006-01-05 10:00:00,62.26666666666667,258,410,238,49,16.400000000000002,53.19,65.83,4,0.9,71.0,72.9,10,1,1,0.6292682926829268
2006-01-05 10:30:00,64.08333333333333,355,465,199,346,17.1,50.89,63.07,7,0.8,74.60000000000001,73.9,10,1,1,0.7634408602150538
2006-01-05 11:00:00,58.38333333333333,368,503,217,312,17.7,44.38,61.0,7,0.7000000000000001,78.2,74.9,11,1,1,0.731610337972167
2006-01-05 11:30:00,73.53333333333333,528,528,88,872,18.1,43.28,59.7,0,0.7000000000000001,76.25,68.55000000000001,11,1,1,1.0
2006-01-05 12:00:00,80.76666666666667,536,536,90,872,18.6,39.94,59.23,0,0.6000000000000001,74.3,62.2,12,1,1,1.0
2006-01-05 12:30:00,77.11666666666667,529,529,89,869,18.4,40.45,59.59,1,0.6000000000000001,70.85,64.75,12,1,1,1.0
2006-01-05 13:00:00,70.16666666666667,356,510,297,121,18.2,42.18,60.78,4,0.6000000000000001,67.4,67.3,13,1,1,0.6980392156862745
2006-01-05 13:30:00,64.26666666666667,315,473,277,83,17.7,43.53,62.75,4,0.6000000000000001,59.550000000000004,61.2,13,1,1,0.6659619450317125
2006-01-05 14:00:00,54.48333333333333,286,422,252,81,17.2,51.1,65.42,4,0.6000000000000001,51.7,55.1,14,1,1,0.6777251184834123
2006-01-05 14:30:00,45.98333333333333,284,358,168,321,16.2,54.44,68.72,8,0.7000000000000001,36.0,37.1,14,1,1,0.7932960893854749
2006-01-05 15:00:00,28.833333333333332,221,283,147,249,15.2,61.66,72.55,8,0.8,20.3,19.1,15,1,1,0.7809187279151943
2006-01-05 15:30:00,11.75,130,202,125,19,14.2,65.75,76.82000000000001,4,0.9,10.15,9.55,15,1,1,0.6435643564356436
2006-01-05 16:00:00,0.18333333333333335,94,117,82,80,13.1,60.7,81.46000000000001,7,1.0,0.0,0.0,16,1,1,0.8034188034188035
2006-01-05 16:30:00,0.0,28,41,28,1,12.6,62.71,86.35000000000001,3,1.0,0.0,0.0,16,1,1,0.6829268292682927
2006-01-05 17:00:00,0.0,0,0,0,0,12.1,60.17,91.77,7,1.1,0.0,0.0,17,1,0,0.0
2006-01-05 17:30:00,0.0,0,0,0,0,11.9,60.97,97.22,7,1.1,0.0,0.0,17,1,0,0.0
2006-01-05 18:00:00,0.0,0,0,0,0,11.7,58.21,102.85,7,1.1,0.0,0.0,18,1,0,0.0
2006-01-05 18:30:00,0.0,0,0,0,0,11.6,58.6,108.6,7,1.1,0.0,0.0,18,1,0,0.0
2006-01-05 19:00:00,0.0,0,0,0,0,11.4,53.98,114.47,7,1.2000000000000002,0.0,0.0,19,1,0,0.0
2006-01-05 19:30:00,0.0,0,0,0,0,11.3,54.34,120.41,7,1.2000000000000002,0.0,0.0,19,1,0,0.0
2006-01-05 20:00:00,0.0,0,0,0,0,11.1,51.06,126.4,7,1.2000000000000002,0.0,0.0,20,1,0,0.0
2006-01-05 20:30:00,0.0,0,0,0,0,10.9,51.74,132.4,7,1.2000000000000002,0.0,0.0,20,1,0,0.0
2006-01-05 21:00:00,0.0,0,0,0,0,10.8,49.2,138.4,7,1.2000000000000002,0.0,0.0,21,1,0,0.0
2006-01-05 21:30:00,0.0,0,0,0,0,10.7,49.52,144.32,7,1.2000000000000002,0.0,0.0,21,1,0,0.0
2006-01-05 22:00:00,0.0,0,0,0,0,10.5,48.38,150.09,7,1.2000000000000002,0.0,0.0,22,1,0,0.0
2006-01-05 22:30:00,0.0,0,0,0,0,10.4,48.7,155.57,7,1.2000000000000002,0.0,0.0,22,1,0,0.0
2006-01-05 23:00:00,0.0,0,0,0,0,10.2,48.25,160.47,7,1.2000000000000002,0.0,0.0,23,1,0,0.0
2006-01-05 23:30:00,0.0,0,0,0,0,10.0,48.84,164.20000000000002,7,1.2000000000000002,0.0,0.0,23,1,0,0.0
2006-01-06 00:00:00,0.0,0,0,0,0,9.8,48.99,165.8,4,1.2000000000000002,0.0,0.0,0,1,0,0.0
2006-01-06 00:30:00,0.0,0,0,0,0,9.8,48.99,164.58,7,1.2000000000000002,0.0,0.0,0,1,0,0.0
2006-01-06 01:00:00,0.0,0,0,0,0,9.8,48.69,161.09,7,1.2000000000000002,0.0,0.0,1,1,0,0.0
2006-01-06 01:30:00,0.0,0,0,0,0,9.9,48.370000000000005,156.31,7,1.3,0.0,0.0,1,1,0,0.0
2006-01-06 02:00:00,0.0,0,0,0,0,10.1,47.58,150.89,8,1.3,0.0,0.0,2,1,0,0.0
2006-01-06 02:30:00,0.0,0,0,0,0,10.8,45.37,145.15,7,1.3,0.0,0.0,2,1,0,0.0
2006-01-06 03:00:00,0.0,0,0,0,0,11.5,42.28,139.24,4,1.2000000000000002,0.0,0.0,3,1,0,0.0
2006-01-06 03:30:00,0.0,0,0,0,0,12.0,40.91,133.25,7,1.2000000000000002,0.0,0.0,3,1,0,0.0
2006-01-06 04:00:00,0.0,0,0,0,0,12.5,38.59,127.24,8,1.1,0.0,0.0,4,1,0,0.0
2006-01-06 04:30:00,0.0,0,0,0,0,12.8,37.84,121.25,8,1.1,0.0,0.0,4,1,0,0.0
2006-01-06 05:00:00,0.0,0,0,0,0,13.1,36.55,115.29,4,1.1,0.0,0.0,5,1,0,0.0
2006-01-06 05:30:00,0.0,0,0,0,0,13.2,36.32,109.41,7,1.0,0.0,0.0,5,1,0,0.0
2006-01-06 06:00:00,0.0,0,0,0,0,13.3,35.85,103.64,7,1.0,0.0,0.0,6,1,0,0.0
2006-01-06 06:30:00,0.0,0,0,0,0,13.3,35.85,97.99,1,1.0,4.8,4.8,6,1,0,0.0
2006-01-06 07:00:00,0.0,0,0,0,0,13.2,37.63,92.51,7,1.1,9.6,9.6,7,1,0,0.0
2006-01-06 07:30:00,9.666666666666666,24,33,24,3,13.5,36.9,87.01,7,1.0,24.199999999999996,24.199999999999996,7,1,1,0.7272727272727273
2006-01-06 08:00:00,19.583333333333332,77,107,72,35,13.8,45.21,82.10000000000001,7,1.0,38.8,38.8,8,1,1,0.719626168224299
2006-01-06 08:30:00,34.46666666666667,105,192,104,5,14.6,42.93,77.41,4,0.9,49.5,51.3,8,1,1,0.546875
2006-01-06 09:00:00,42.333333333333336,189,276,171,62,15.4,56.33,73.07000000000001,3,0.8,60.2,63.8,9,1,1,0.6847826086956522
2006-01-06 09:30:00,51.949999999999996,302,352,150,426,16.2,53.53,69.16,7,0.8,67.4,60.95,9,1,1,0.8579545454545454
2006-01-06 10:00:00,66.66666666666667,414,414,74,828,17.0,51.49,65.77,0,0.8,74.6,58.1,10,1,1,1.0
2006-01-06 10:30:00,77.66666666666667,385,467,240,318,17.8,48.96,63.0,3,0.9,76.9,63.900000000000006,10,1,1,0.8244111349036403
2006-01-06 11:00:00,81.4,508,508,78,885,18.6,39.73,60.91,1,1.0,79.2,69.7,11,1,1,1.0
2006-01-06 11:30:00,84.43333333333334,533,533,79,896,19.1,38.47,59.6,0,1.0,78.05000000000001,74.55000000000001,11,1,1,1.0
2006-01-06 12:00:00,84.25,546,546,76,915,19.5,33.33,59.11,0,1.1,76.9,79.4,12,1,1,1.0
2006-01-06 12:30:00,80.5,540,540,76,913,19.5,33.29,59.46,1,1.0,72.9,76.45,12,1,1,1.0
2006-01-06 13:00:00,77.60000000000001,516,516,78,894,19.5,33.56,60.64,0,1.0,68.9,73.5,13,1,1,1.0
2006-01-06 13:30:00,72.35000000000001,479,479,76,876,19.200000000000003,34.19,62.6,0,1.0,60.25,66.05,13,1,1,1.0
2006-01-06 14:00:00,64.25,430,430,69,863,18.9,35.71,65.27,0,0.9,51.6,58.6,14,1,1,1.0
2006-01-06 14:30:00,56.800000000000004,366,366,64,825,18.0,37.74,68.56,0,0.7000000000000001,36.8,43.1,14,1,1,1.0
2006-01-06 15:00:00,45.06666666666666,292,292,57,776,17.2,51.95,72.39,0,0.6000000000000001,22.0,27.6,15,1,1,1.0
2006-01-06 15:30:00,29.766666666666666,210,210,50,693,16.3,54.99,76.67,0,0.5,11.0,13.8,15,1,1,1.0
2006-01-06 16:00:00,12.200000000000001,123,123,41,544,15.4,46.51,81.3,0,0.5,0.0,0.0,16,1,1,1.0
2006-01-06 16:30:00,0.0,45,45,24,313,14.5,49.27,86.2,0,0.7000000000000001,0.0,0.0,16,1,1,1.0
2006-01-06 17:00:00,0.0,0,0,0,0,13.6,46.04,91.62,0,1.0,0.0,0.0,17,1,0,0.0
2006-01-06 17:30:00,0.0,0,0,0,0,13.0,47.870000000000005,97.07,0,1.1,0.0,0.0,17,1,0,0.0
2006-01-06 18:00:00,0.0,0,0,0,0,12.3,48.21,102.69,0,1.2000000000000002,0.0,0.0,18,1,0,0.0
2006-01-06 18:30:00,0.0,0,0,0,0,12.1,48.85,108.45,0,1.2000000000000002,0.0,0.0,18,1,0,0.0
2006-01-06 19:00:00,0.0,0,0,0,0,11.8,47.65,114.32,1,1.3,0.0,0.0,19,1,0,0.0
2006-01-06 19:30:00,0.0,0,0,0,0,11.7,47.97,120.26,1,1.3,0.0,0.0,19,1,0,0.0
2006-01-06 20:00:00,0.0,0,0,0,0,11.5,46.05,126.25,0,1.3,0.0,0.0,20,1,0,0.0
2006-01-06 20:30:00,0.0,0,0,0,0,11.2,46.97,132.26,0,1.2000000000000002,0.0,0.0,20,1,0,0.0
2006-01-06 21:00:00,0.0,0,0,0,0,10.8,46.44,138.25,3,1.2000000000000002,0.0,0.0,21,1,0,0.0
2006-01-06 21:30:00,0.0,0,0,0,0,10.3,47.95,144.17000000000002,0,1.2000000000000002,0.0,0.0,21,1,0,0.0
2006-01-06 22:00:00,0.0,0,0,0,0,9.8,48.29,149.94,0,1.1,0.0,0.0,22,1,0,0.0
2006-01-06 22:30:00,0.0,0,0,0,0,9.2,50.27,155.41,0,1.1,0.0,0.0,22,1,0,0.0
2006-01-06 23:00:00,0.0,0,0,0,0,8.6,51.86,160.31,0,1.1,0.0,0.0,23,1,0,0.0
2006-01-06 23:30:00,0.0,0,0,0,0,8.0,54.01,164.05,0,1.1,0.0,0.0,23,1,0,0.0
2006-01-07 00:00:00,0.0,0,0,0,0,7.4,56.43,165.67000000000002,7,1.0,0.0,0.0,0,1,0,0.0
2006-01-07 00:30:00,0.0,0,0,0,0,6.7,59.19,164.5,7,1.0,0.0,0.0,0,1,0,0.0
2006-01-07 01:00:00,0.0,0,0,0,0,6.0,62.91,161.05,0,1.0,0.0,0.0,1,1,0,0.0
2006-01-07 01:30:00,0.0,0,0,0,0,5.4,65.58,156.3,0,1.0,0.0,0.0,1,1,0,0.0
2006-01-07 02:00:00,0.0,0,0,0,0,4.800000000000001,69.4,150.9,7,1.0,0.0,0.0,2,1,0,0.0
2006-01-07 02:30:00,0.0,0,0,0,0,4.4,71.36,145.17000000000002,7,1.0,0.0,0.0,2,1,0,0.0
2006-01-07 03:00:00,0.0,0,0,0,0,4.1000000000000005,73.46000000000001,139.26,0,1.0,0.0,0.0,3,1,0,0.0
2006-01-07 03:30:00,0.0,0,0,0,0,3.9,74.5,133.28,0,1.0,0.0,0.0,3,1,0,0.0
2006-01-07 04:00:00,0.0,0,0,0,0,3.8,76.75,127.27,7,1.0,0.0,0.0,4,1,0,0.0
2006-01-07 04:30:00,0.0,0,0,0,0,3.7,77.3,121.27,4,1.1,0.0,0.0,4,1,0,0.0
2006-01-07 05:00:00,0.0,0,0,0,0,3.6,80.45,115.31,1,1.1,0.0,0.0,5,1,0,0.0
2006-01-07 05:30:00,0.0,0,0,0,0,3.8,79.32000000000001,109.43,3,1.1,0.0,0.0,5,1,0,0.0
2006-01-07 06:00:00,0.0,0,0,0,0,3.9,81.61,103.65,3,1.0,0.0,0.0,6,1,0,0.0
2006-01-07 06:30:00,0.0,0,0,0,0,4.2,79.91,97.99,1,1.0,5.35,5.35,6,1,0,0.0
2006-01-07 07:00:00,0.0,0,0,0,0,4.5,82.22,92.5,0,1.0,10.7,10.7,7,1,0,0.0
2006-01-07 07:30:00,5.833333333333333,30,30,22,153,5.5,76.7,87.0,1,0.9,24.999999999999996,24.999999999999996,7,1,1,1.0
2006-01-07 08:00:00,28.650000000000002,103,103,47,402,6.4,81.64,82.08,0,0.9,39.3,39.3,8,1,1,1.0
2006-01-07 08:30:00,45.81666666666666,185,185,64,554,7.6,75.21000000000001,77.38,0,0.9,50.25,47.05,8,1,1,1.0
2006-01-07 09:00:00,58.833333333333336,270,270,71,680,8.700000000000001,72.7,73.02,0,0.9,61.2,54.8,9,1,1,1.0
2006-01-07 09:30:00,66.63333333333334,345,345,79,746,9.5,68.97,69.11,0,1.0,66.55000000000001,64.55,9,1,1,1.0
2006-01-07 10:00:00,70.56666666666666,413,413,82,805,10.3,67.26,65.7,0,1.0,71.9,74.3,10,1,1,1.0
2006-01-07 10:30:00,73.63333333333333,467,467,86,836,10.8,64.99,62.91,0,1.2000000000000002,73.2,76.3,10,1,1,1.0
2006-01-07 11:00:00,54.61666666666667,510,510,86,869,11.2,63.38,60.81,0,1.4,74.5,78.3,11,1,1,1.0
2006-01-07 11:30:00,50.666666666666664,535,535,88,881,11.5,62.13,59.49,0,1.6,75.9,73.6,11,1,1,1.0
2006-01-07 12:00:00,81.36666666666666,545,545,88,887,11.8,61.35,58.98,0,1.7000000000000002,77.3,68.9,12,1,1,1.0
2006-01-07 12:30:00,84.0,539,539,87,884,11.9,60.95,59.32,0,1.8,72.6,64.2,12,1,1,1.0
2006-01-07 13:00:00,80.53333333333333,515,515,88,868,12.0,61.14,60.49,0,1.8,67.9,59.5,13,1,1,1.0
2006-01-07 13:30:00,77.05,478,478,85,849,11.9,61.61,62.45,0,1.8,55.25,58.8,13,1,1,1.0
2006-01-07 14:00:00,42.483333333333334,429,429,79,831,11.7,63.34,65.11,0,1.8,42.6,58.1,14,1,1,1.0
2006-01-07 14:30:00,40.85,365,365,74,790,11.3,65.03,68.4,0,1.7000000000000002,21.3,40.1,14,1,1,1.0
2006-01-07 15:00:00,22.7,291,291,66,735,10.8,69.13,72.23,0,1.6,0.0,22.1,15,1,1,1.0
2006-01-07 15:30:00,15.633333333333333,175,208,125,210,9.4,75.89,76.5,2,1.4,0.0,11.05,15,1,1,0.8413461538461539
2006-01-07 16:00:00,5.266666666666667,14,123,14,0,8.0,82.03,81.14,3,1.1,0.0,0.0,16,1,1,0.11382113821138211
2006-01-07 16:30:00,0.0,25,45,25,0,7.0,87.81,86.04,3,1.0,0.0,0.0,16,1,1,0.5555555555555556
2006-01-07 17:00:00,0.0,0,0,0,0,6.0,86.09,91.46,0,0.9,0.0,0.0,17,1,0,0.0
2006-01-07 17:30:00,0.0,0,0,0,0,5.5,89.11,96.91,0,0.9,0.0,0.0,17,1,0,0.0
2006-01-07 18:00:00,0.0,0,0,0,0,5.0,86.72,102.54,3,0.8,0.0,0.0,18,1,0,0.0
2006-01-07 18:30:00,0.0,0,0,0,0,4.9,87.42,108.3,3,0.9,0.0,0.0,18,1,0,0.0
2006-01-07 19:00:00,0.0,0,0,0,0,4.7,80.51,114.16,3,1.0,0.0,0.0,19,1,0,0.0
2006-01-07 19:30:00,0.0,0,0,0,0,5.0,78.84,120.11,3,1.0,0.0,0.0,19,1,0,0.0
2006-01-07 20:00:00,0.0,0,0,0,0,5.2,71.02,126.1,3,1.0,0.0,0.0,20,1,0,0.0
2006-01-07 20:30:00,0.0,0,0,0,0,5.2,71.02,132.11,3,1.0,0.0,0.0,20,1,0,0.0
2006-01-07 21:00:00,0.0,0,0,0,0,5.300000000000001,66.28,138.1,3,0.9,0.0,0.0,21,1,0,0.0
2006-01-07 21:30:00,0.0,0,0,0,0,5.300000000000001,66.28,144.02,3,0.9,0.0,0.0,21,1,0,0.0
2006-01-07 22:00:00,0.0,0,0,0,0,5.2,63.63,149.78,0,0.9,0.0,0.0,22,1,0,0.0
2006-01-07 22:30:00,0.0,0,0,0,0,5.2,63.63,155.25,0,0.8,0.0,0.0,22,1,0,0.0
2006-01-07 23:00:00,0.0,0,0,0,0,5.2,61.48,160.14,0,0.8,0.0,0.0,23,1,0,0.0
2006-01-07 23:30:00,0.0,0,0,0,0,5.2,61.48,163.89,0,0.8,0.0,0.0,23,1,0,0.0
2006-01-08 00:00:00,0.0,0,0,0,0,5.1000000000000005,60.45,165.54,0,0.8,0.0,0.0,0,1,0,0.0
2006-01-08 00:30:00,0.0,0,0,0,0,5.0,60.870000000000005,164.42000000000002,0,0.8,0.0,0.0,0,1,0,0.0
2006-01-08 01:00:00,0.0,0,0,0,0,4.800000000000001,60.24,161.01,1,0.8,0.0,0.0,1,1,0,0.0
2006-01-08 01:30:00,0.0,0,0,0,0,4.4,61.95,156.29,1,0.9,0.0,0.0,1,1,0,0.0
2006-01-08 02:00:00,0.0,0,0,0,0,4.0,62.14,150.9,1,1.0,0.0,0.0,2,1,0,0.0
2006-01-08 02:30:00,0.0,0,0,0,0,3.7,63.46,145.18,1,1.0,0.0,0.0,2,1,0,0.0
2006-01-08 03:00:00,0.0,0,0,0,0,3.5,62.13,139.28,1,1.0,0.0,0.0,3,1,0,0.0
2006-01-08 03:30:00,0.0,0,0,0,0,3.5,62.13,133.3,0,1.0,0.0,0.0,3,1,0,0.0
2006-01-08 04:00:00,0.0,0,0,0,0,3.5,59.49,127.29,1,1.0,0.0,0.0,4,1,0,0.0
2006-01-08 04:30:00,0.0,0,0,0,0,3.5,59.49,121.29,1,1.0,0.0,0.0,4,1,0,0.0
2006-01-08 05:00:00,0.0,0,0,0,0,3.5,57.73,115.33,3,0.9,0.0,0.0,5,1,0,0.0
2006-01-08 05:30:00,0.0,0,0,0,0,3.5,57.73,109.44,3,0.9,0.0,0.0,5,1,0,0.0
2006-01-08 06:00:00,0.0,0,0,0,0,3.5,56.5,103.65,1,0.9,0.0,0.0,6,1,0,0.0
2006-01-08 06:30:00,0.0,0,0,0,0,3.7,55.77,97.99,3,0.8,4.65,4.65,6,1,0,0.0
2006-01-08 07:00:00,0.0,0,0,0,0,3.8,57.11,92.5,3,0.8,9.3,9.3,7,1,0,0.0
2006-01-08 07:30:00,0.3333333333333333,31,31,21,186,5.0,52.52,86.98,1,0.7000000000000001,23.1,23.1,7,1,1,1.0
2006-01-08 08:00:00,25.55,102,102,44,422,6.2,64.64,82.05,0,0.6000000000000001,36.9,36.9,8,1,1,1.0
2006-01-08 08:30:00,42.68333333333334,185,185,60,572,7.5,59.13,77.34,0,0.7000000000000001,40.849999999999994,43.4,8,1,1,1.0
2006-01-08 09:00:00,47.63333333333333,268,268,68,683,8.9,53.22,72.98,0,0.7000000000000001,44.8,49.9,9,1,1,1.0
2006-01-08 09:30:00,39.81666666666667,344,344,76,748,10.0,49.44,69.04,0,0.7000000000000001,33.45,60.2,9,1,1,1.0
2006-01-08 10:00:00,32.333333333333336,203,401,197,14,11.0,50.36,65.63,3,0.7000000000000001,22.1,70.5,10,1,1,0.5062344139650873
2006-01-08 10:30:00,49.25,334,457,280,117,11.5,48.73,62.82,2,0.8,21.700000000000003,58.0,10,1,1,0.7308533916849015
2006-01-08 11:00:00,35.15,381,497,296,174,11.9,49.55,60.71,2,0.9,21.3,45.5,11,1,1,0.7665995975855131
2006-01-08 11:30:00,56.449999999999996,368,522,313,108,12.1,48.91,59.370000000000005,3,1.1,20.1,47.95,11,1,1,0.7049808429118773
2006-01-08 12:00:00,73.08333333333333,203,533,202,2,12.3,50.67,58.85,3,1.3,18.9,50.4,12,1,1,0.3808630393996248
2006-01-08 12:30:00,74.60000000000001,77,527,77,0,12.3,50.67,59.18,3,1.4,12.2,54.4,12,1,1,0.1461100569259962
2006-01-08 13:00:00,56.083333333333336,164,508,164,1,12.3,51.91,60.34,3,1.5,5.5,58.4,13,1,1,0.3228346456692913
2006-01-08 13:30:00,23.833333333333332,77,474,77,0,12.2,52.25,62.29,3,1.5,2.9,53.15,13,1,1,0.16244725738396623
2006-01-08 14:00:00,32.18333333333334,74,425,74,0,12.1,55.25,64.95,3,1.5,0.3,47.9,14,1,1,0.17411764705882352
2006-01-08 14:30:00,19.166666666666668,39,362,39,0,11.6,57.16,68.24,3,1.4,0.2,30.0,14,1,1,0.10773480662983426
2006-01-08 15:00:00,1.3166666666666667,290,290,68,720,11.2,64.95,72.06,1,1.3,0.1,12.1,15,1,1,1.0
2006-01-08 15:30:00,0.2833333333333333,208,208,59,633,9.9,70.81,76.34,1,1.2000000000000002,0.05,6.05,15,1,1,1.0
2006-01-08 16:00:00,7.566666666666667,123,123,46,492,8.700000000000001,73.85000000000001,80.98,0,1.1,0.0,0.0,16,1,1,1.0
2006-01-08 16:30:00,0.0,46,46,26,274,7.4,80.66,85.88,1,1.0,0.0,0.0,16,1,1,1.0
2006-01-08 17:00:00,0.0,0,0,0,0,6.1000000000000005,76.09,91.3,3,1.0,0.0,0.0,17,1,0,0.0
2006-01-08 17:30:00,0.0,0,0,0,0,5.5,79.31,96.75,3,0.9,0.0,0.0,17,1,0,0.0
2006-01-08 18:00:00,0.0,0,0,0,0,4.9,78.72,102.38,3,0.8,0.0,0.0,18,1,0,0.0
2006-01-08 18:30:00,0.0,0,0,0,0,4.5,80.94,108.14,4,0.8,0.0,0.0,18,1,0,0.0
2006-01-08 19:00:00,0.0,0,0,0,0,4.1000000000000005,77.78,114.01,4,0.7000000000000001,0.0,0.0,19,1,0,0.0
2006-01-08 19:30:00,0.0,0,0,0,0,3.8,79.52,119.95,4,0.7000000000000001,0.0,0.0,19,1,0,0.0
2006-01-08 20:00:00,0.0,0,0,0,0,3.4000000000000004,76.12,125.94,4,0.7000000000000001,0.0,0.0,20,1,0,0.0
2006-01-08 20:30:00,0.0,0,0,0,0,3.1,77.75,131.95,4,0.7000000000000001,0.0,0.0,20,1,0,0.0
2006-01-08 21:00:00,0.0,0,0,0,0,2.8000000000000003,75.93,137.94,4,0.6000000000000001,0.0,0.0,21,1,0,0.0
2006-01-08 21:30:00,0.0,0,0,0,0,2.6,77.01,143.86,4,0.7000000000000001,0.0,0.0,21,1,0,0.0
2006-01-08 22:00:00,0.0,0,0,0,0,2.4000000000000004,75.32000000000001,149.62,4,0.7000000000000001,0.0,0.0,22,1,0,0.0
2006-01-08 22:30:00,0.0,0,0,0,0,2.5,74.79,155.09,4,0.8,0.0,0.0,22,1,0,0.0
2006-01-08 23:00:00,0.0,0,0,0,0,2.5,72.88,159.97,4,0.9,0.0,0.0,23,1,0,0.0
2006-01-08 23:30:00,0.0,0,0,0,0,2.6,72.36,163.72,4,0.9,0.0,0.0,23,1,0,0.0
2006-01-09 00:00:00,0.0,0,0,0,0,2.7,70.48,165.4,4,1.0,0.0,0.0,0,1,0,0.0
2006-01-09 00:30:00,0.0,0,0,0,0,2.8000000000000003,69.98,164.32,3,1.0,0.0,0.0,0,1,0,0.0
2006-01-09 01:00:00,0.0,0,0,0,0,2.8000000000000003,68.3,160.96,1,1.1,0.0,0.0,1,1,0,0.0
2006-01-09 01:30:00,0.0,0,0,0,0,2.8000000000000003,68.3,156.27,1,1.0,0.0,0.0,1,1,0,0.0
2006-01-09 02:00:00,0.0,0,0,0,0,2.7,66.65,150.9,1,1.0,0.0,0.0,2,1,0,0.0
2006-01-09 02:30:00,0.0,0,0,0,0,2.6,67.13,145.19,1,1.0,0.0,0.0,2,1,0,0.0
2006-01-09 03:00:00,0.0,0,0,0,0,2.5,65.77,139.29,3,1.0,0.0,0.0,3,1,0,0.0
2006-01-09 03:30:00,0.0,0,0,0,0,2.3000000000000003,66.71000000000001,133.31,4,1.0,0.0,0.0,3,1,0,0.0
2006-01-09 04:00:00,0.0,0,0,0,0,2.2,66.25,127.3,4,1.1,0.0,0.0,4,1,0,0.0
2006-01-09 04:30:00,0.0,0,0,0,0,2.2,66.25,121.3,3,1.1,0.0,0.0,4,1,0,0.0
2006-01-09 05:00:00,0.0,0,0,0,0,2.2,65.31,115.34,3,1.2000000000000002,0.0,0.0,5,1,0,0.0
2006-01-09 05:30:00,0.0,0,0,0,0,2.2,65.31,109.45,3,1.3,0.0,0.0,5,1,0,0.0
2006-01-09 06:00:00,0.0,0,0,0,0,2.2,64.35,103.65,3,1.3,0.0,0.0,6,1,0,0.0
2006-01-09 06:30:00,0.0,0,0,0,0,2.5,63.0,97.99,3,1.3,5.5,5.5,6,1,0,0.0
2006-01-09 07:00:00,0.0,0,0,0,0,2.8000000000000003,63.21,92.48,3,1.2000000000000002,11.0,11.0,7,1,0,0.0
2006-01-09 07:30:00,4.7,32,32,21,218,4.5,56.09,86.96000000000001,1,1.2000000000000002,25.1,25.1,7,1,1,1.0
2006-01-09 08:00:00,25.183333333333334,105,105,41,460,6.2,61.1,82.02,0,1.1,39.2,39.2,8,1,1,1.0
2006-01-09 08:30:00,25.96666666666667,190,190,56,608,7.9,54.4,77.3,0,1.2000000000000002,50.3,51.35,8,1,1,1.0
2006-01-09 09:00:00,31.900000000000002,272,272,66,702,9.6,53.4,72.92,1,1.2000000000000002,61.4,63.5,9,1,1,1.0
2006-01-09 09:30:00,43.0,349,349,74,766,10.8,49.3,68.98,1,1.1,67.05,55.8,9,1,1,1.0
2006-01-09 10:00:00,59.199999999999996,413,413,81,802,11.9,47.45,65.55,0,1.1,72.7,48.1,10,1,1,1.0
2006-01-09 10:30:00,65.01666666666667,468,468,85,834,12.5,45.61,62.72,0,1.0,76.4,53.7,10,1,1,1.0
2006-01-09 11:00:00,73.46666666666667,508,508,89,853,13.2,45.07,60.59,0,0.9,80.1,59.3,11,1,1,1.0
2006-01-09 11:30:00,81.2,533,533,90,865,13.4,44.49,59.24,0,0.8,79.44999999999999,66.1,11,1,1,1.0
2006-01-09 12:00:00,81.96666666666667,542,542,92,868,13.6,45.47,58.71,0,0.7000000000000001,78.8,72.9,12,1,1,1.0
2006-01-09 12:30:00,80.71666666666667,537,537,91,866,13.6,45.42,59.03,0,0.6000000000000001,74.19999999999999,72.75,12,1,1,1.0
2006-01-09 13:00:00,74.7,509,509,98,826,13.6,47.07,60.18,0,0.4,69.6,72.6,13,1,1,1.0
2006-01-09 13:30:00,67.98333333333333,473,473,95,807,13.4,47.68,62.120000000000005,0,0.3,62.099999999999994,66.5,13,1,1,1.0
2006-01-09 14:00:00,64.68333333333334,423,423,90,782,13.2,50.21,64.78,0,0.2,54.6,60.4,14,1,1,1.0
2006-01-09 14:30:00,58.15,360,360,84,739,12.8,51.54,68.06,0,0.3,38.3,44.15,14,1,1,1.0
2006-01-09 15:00:00,45.6,287,287,74,685,12.4,58.86,71.89,0,0.3,22.0,27.9,15,1,1,1.0
2006-01-09 15:30:00,28.75,206,206,64,595,11.3,63.28,76.17,0,0.4,11.0,13.95,15,1,1,1.0
2006-01-09 16:00:00,12.283333333333333,124,124,48,473,10.2,63.77,80.81,0,0.5,0.0,0.0,16,1,1,1.0
